"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","doJOZc","W4Efsd 7","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Global+Kinesio/data=!4m7!3m6!1s0x95bccac0a793bb19:0x4d77f9cbeef792bb!8m2!3d-34.598375!4d-58.386113!16s%2Fg%2F11b6_cb98y!19sChIJGbuTp8DKvJURu5L37sv5d00?authuser=0&hl=es-419&rclk=1","Global Kinesio","5.0","(77)","Centro de kinesiología","·","1345 Paraguay","Cerrado","⋅ Abre a las 8 a.m.","·","011 4081-7463","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiVlISMmK-PAxUhWEgAHUn4L54YABACGgJjZQ&co=1&ase=2&gclid=Cj0KCQjw_L_FBhDmARIsAItqgt52_IX2pxf3NdsC3yLp1wtSECDbSchhD-_pQx0PPgh3t95_1nCNC9QaArV0EALw_wcB&ohost=www.google.com&cid=CAESuAHg9oJdzIjUjD-b8P9wfjkdlRNHaTANlCIfDK9PMG_a8MEsfmV3PrFsORZSLpV8fFg9DUbtrh0gwd0L3znc4AxKoZ6sUTQfWrxW_NkIb2iWstsz5gdgsbLiD_v7b2mFrr1fodVADL9j0z8GSDgJwub_E3VXG2sS12qTVdmp2xWMRnOXC7mjAdIh9zgYd9HOs0o3Mgjru8XieepOFf6fDU04-B-VxjqaSLJSZU9sB51MnF-Jees9YF3y&category=acrcp_v1_40&sig=AOD64_22qnP2h8qEc7IWrDACp3Q0hpBAhg&adurl&q&ctype=99&nis=6","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/MVS+-+Consultorio+de+Kinesiolog%C3%ADa+-+RPG+-+Osteopat%C3%ADa./data=!4m7!3m6!1s0x95bccb6223495e0b:0xc49855b71a477ece!8m2!3d-34.6248228!4d-58.4526573!16s%2Fg%2F11f9j8w1jh!19sChIJC15JI2LLvJURzn5HGrdVmMQ?authuser=0&hl=es-419&rclk=1","MVS - Consultorio de Kinesiología - RPG - Osteopatía.","4.4","(70)","Kinesiólogo","·","Av. Rivadavia 6127 PB C","Cerrado","⋅ Abre a las 8 a.m.","·","011 2627-6948","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente profesional M. Victoria, como osteópata,","kinesióloga","y RPG."""
"https://www.google.com/maps/place/kinesiolog%C3%ADa+y+rehabilitaci%C3%B3n+%22+UNALOME%22/data=!4m7!3m6!1s0x95bcc9bf880aef8d:0x4e523cc0b0cacd8a!8m2!3d-34.6543181!4d-58.5509515!16s%2Fg%2F11fprc4bb9!19sChIJje8KiL_JvJURis3KsMA8Uk4?authuser=0&hl=es-419&rclk=1","kinesiología y rehabilitación "" UNALOME""","4.8","(20)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 2 p.m.","J.L. Pereyra 63","011 5745-1210","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelentes personas y excelentes profesionales.""","",""
"https://www.google.com/maps/place/KINEPHYS-+kinesiolog%C3%ADa+y+fisiatr%C3%ADa/data=!4m7!3m6!1s0x95bccd5ec3dc7153:0x7703d2b3e3baf8a!8m2!3d-34.7048136!4d-58.393516!16s%2Fg%2F11s_wjbx7l!19sChIJU3Hcw17NvJURiq87Pis9cAc?authuser=0&hl=es-419&rclk=1","KINEPHYS- kinesiología y fisiatría","5.0","(73)","Kinesiólogo","·","·","Aristóbulo del Valle 122","Cerrado","⋅ Abre a la 1 p.m. del lun","011 5369-9799","https://instagram.com/kinephys.kinesiologia?igshid=YmMyMTA2M2Y=","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Súper recomendable por la calidad de los profesionales y el espacio""","",""
"https://www.google.com/maps/place/Kinesiolog%C3%ADa+Integral/data=!4m7!3m6!1s0x95a332e220eccb93:0x6f01715c59a74212!8m2!3d-34.687518!4d-58.3432247!16s%2Fg%2F11clv8hsst!19sChIJk8vsIOIyo5UREkKnWVxxAW8?authuser=0&hl=es-419&rclk=1","Kinesiología Integral","4.9","(47)","Centro de rehabilitación","·","·","Cerrado","⋅ Abre a las 8 a.m.","B1872FWO FWO Sarandí Buenos Aires AR, Av. Manuel Belgrano 3575","011 2740-8661","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelentes profesionales y trato muy cordial.""","",""
"https://www.google.com/maps/place/Fortia+Kinesiolog%C3%ADa+Y+Rehabilitaci%C3%B3n/data=!4m7!3m6!1s0x95bccd30b275fb61:0xb917e9a60fce545!8m2!3d-34.7119576!4d-58.3824499!16s%2Fg%2F11j12_r107!19sChIJYft1sjDNvJURReX8YJp-kQs?authuser=0&hl=es-419&rclk=1","Fortia Kinesiología Y Rehabilitación","4.9","(34)","Kinesiólogo","·","Ituzaingó 1842","Cerrado","⋅ Abre a las 9 a.m.","·","011 3533-6533","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Laura es excelente profesional y persona .""","",""
"https://www.google.com/maps/place/Kinesiolog%C3%ADa+Integral+Sur/data=!4m7!3m6!1s0x95bccdd27dfd56ab:0x550c126b4fdd0a1d!8m2!3d-34.7150949!4d-58.3987287!16s%2Fg%2F11l5km7cgq!19sChIJq1b9fdLNvJURHQrdT2sSDFU?authuser=0&hl=es-419&rclk=1","Kinesiología Integral Sur","4.7","(74)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 8 a.m.","2 de Mayo 3702","011 2631-6862","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Me atiendo con Agustín, un","kinesiólogo","muy profesional, unos genios."""
"https://www.google.com/maps/place/Kinesiolog%C3%ADa/data=!4m7!3m6!1s0x95bcca28f0531fcd:0x9e4310db41c89053!8m2!3d-34.6315593!4d-58.4595669!16s%2Fg%2F11fnwhrqr9!19sChIJzR9T8CjKvJURU5DIQdsQQ54?authuser=0&hl=es-419&rclk=1","Kinesiología","4.1","(11)","Kinesiólogo","·","·","","","Membrillar 284","4613-8556","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buen trato y conocimientos.""","",""
"https://www.google.com/maps/place/FKT+KINESIOLOGIA+kINESIOLOGOS+REHABILITACION/data=!4m7!3m6!1s0x95bccbf73a89caf1:0xb62d24300e1e41e2!8m2!3d-34.6251572!4d-58.4364062!16s%2Fg%2F11h3l0pnwm!19sChIJ8cqJOvfLvJUR4kEeDjAkLbY?authuser=0&hl=es-419&rclk=1","FKT KINESIOLOGIA kINESIOLOGOS REHABILITACION","1.0","(1)","Kinesiólogo","·","·","Riglos 551","Abierto las 24 horas","","011 4922-6747","http://www.kine.webpin.com/","","Sitio web","","Indicaciones","","·","","","",""
"https://www.google.com/maps/place/PROKINETIC/data=!4m7!3m6!1s0x95bcc9459c729285:0x9a961c14562bcf2f!8m2!3d-34.6420227!4d-58.4987216!16s%2Fg%2F11fklky11w!19sChIJhZJynEXJvJURL88rVhQclpo?authuser=0&hl=es-419&rclk=1","PROKINETIC","4.8","(28)","Kinesiólogo","·","·","Av. Escalada 492","Cerrado","⋅ Abre a las 8 a.m.","011 5953-8395","https://instagram.com/prokinetic.kinesiologia?utm_medium=copy_link","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente lugar para hacer","kinesiología","."""
"https://www.google.com/maps/place/Hol%C3%ADstika+%28Rehabilitaci%C3%B3n+Integral%29+-+Kinesiolog%C3%ADa/data=!4m7!3m6!1s0x95bccd00747a0c3f:0x446830b8738fa541!8m2!3d-34.695698!4d-58.4016347!16s%2Fg%2F11vyvp3nsw!19sChIJPwx6dADNvJURQaWPc7gwaEQ?authuser=0&hl=es-419&rclk=1","Holístika (Rehabilitación Integral) - Kinesiología","5.0","(62)","Kinesiólogo","·","·","Concejal H. Noya 1930","Cerrado","⋅ Abre a las 8 a.m.","7525-7297","https://holistikakine.wixsite.com/holistika","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El","kinesiologo","lucas un genio me resolvió mi problema en el hombro!"""
"https://www.google.com/maps/place/Kalem+Kinesiolog%C3%ADa/data=!4m7!3m6!1s0x95bccd194b02ee95:0x58f023f954022dec!8m2!3d-34.7071165!4d-58.3988656!16s%2Fg%2F11g68_qmhz!19sChIJle4CSxnNvJUR7C0CVPkj8Fg?authuser=0&hl=es-419&rclk=1","Kalem Kinesiología","4.9","(27)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 9 a.m.","20 de Septiembre 2982","011 6716-8626","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente centro de kinesiologia!""","",""
"https://www.google.com/maps/place/CIR+CONSULTORIO+DE+KINESIOLOG%C3%8DA/data=!4m7!3m6!1s0x95bcc94f01bc01b1:0xe86e4009b98edf12!8m2!3d-34.6773376!4d-58.4777221!16s%2Fg%2F11bbrk6sgw!19sChIJsQG8AU_JvJUREt-OuQlAbug?authuser=0&hl=es-419&rclk=1","CIR CONSULTORIO DE KINESIOLOGÍA","4.6","(51)","Kinesiólogo","·","·","Somellera 5833","Cerrado","⋅ Abre a las 8 a.m.","011 4638-8296","http://instagram.com/kinesiologiacir","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Equipo de excelentes profesionales, muy buen trato y agradable lugar""","",""
"https://www.google.com/maps/place/CENIT+Kinesiolog%C3%ADa+Pros+-+Seitz/data=!4m7!3m6!1s0x95bccb398ead35d5:0x4e213f0c0aa97789!8m2!3d-34.6276863!4d-58.4599114!16s%2Fg%2F11trml50qt!19sChIJ1TWtjjnLvJURiXepCgw_IU4?authuser=0&hl=es-419&rclk=1","CENIT Kinesiología Pros - Seitz","4.1","(27)","Kinesiólogo","·","·","Gavilán 15","Cerrado","⋅ Abre a las 8 a.m.","011 15-6451-1406","https://www.cenit.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Super recomendable en caso de tener alguna lesión.""","",""
"https://www.google.com/maps/place/Licenciado+Kinesiologo+Osteopata+Iba%C3%B1ez+Ezequiel/data=!4m7!3m6!1s0x883fe8e491f7998d:0x104e604c74947e1!8m2!3d-34.6236451!4d-58.3742305!16s%2Fg%2F11pkbw8qpk!19sChIJjZn3keToP4gR4UdJxwTmBAE?authuser=0&hl=es-419&rclk=1","Licenciado Kinesiologo Osteopata Ibañez Ezequiel","4.9","(12)","Kinesiólogo","·","·","Perú 1319","Cerrado","⋅ Abre a las 2 p.m.","4362-0239","http://www.cikap.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente el nivel de los","kinesiólogos","."""
"https://www.google.com/maps/place/Kineda+Kinesiolog%C3%ADa/data=!4m7!3m6!1s0x95bcc85bfd4ccfab:0xfcad4aced9bc6f8c!8m2!3d-34.6535644!4d-58.5252239!16s%2Fg%2F11f40yv5tb!19sChIJq89M_VvIvJURjG-82c5Krfw?authuser=0&hl=es-419&rclk=1","Kineda Kinesiología","4.5","(64)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 8:30 a.m.","José León Suárez 1336 planta baja","011 5606-0535","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El trato de los profesionales es perfecto.""","",""
"https://www.google.com/maps/place/Kinesian:+Kinesiolog%C3%ADa+-+RPG+Reeducaci%C3%B3n+postural+global+-+MEP+-+Osteopat%C3%ADa+-+Acupuntura+-+Sesiones+Online+-+Clases+Grupales/data=!4m7!3m6!1s0x95bccbe36eb5b68d:0xcb48651dc0d50a3d!8m2!3d-34.6051618!4d-58.4397678!16s%2Fg%2F11g1f0_3w9!19sChIJjba1buPLvJURPQrVwB1lSMs?authuser=0&hl=es-419&rclk=1","Kinesian: Kinesiología - RPG Reeducación postural global - MEP - Osteopatía - Acupuntura - Sesiones Online - Clases Grupales","5.0","(69)","Kinesiólogo","·","·","Leopoldo Marechal 1152","Cerrado","⋅ Abre a las 8 a.m.","011 5332-9420","http://www.kinesian.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente centro Kinesian, recomendable 100%.""","",""
"https://www.google.com/maps/place/KINESIOLOG%C3%8DA+cekimed/data=!4m7!3m6!1s0x95bcc9e15b72a26b:0xb8c818d80d002555!8m2!3d-34.6100669!4d-58.4808343!16s%2Fg%2F11b6x9vmjs!19sChIJa6JyW-HJvJURVSUADdgYyLg?authuser=0&hl=es-419&rclk=1","KINESIOLOGÍA cekimed","4.0","(24)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 9 a.m.","Terrada 2064","011 4583-9721","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Veronica una excelente profesional!!!!""","",""
"https://www.google.com/maps/place/CTAK+-+Kinesiolog%C3%ADa+%7C+Lic.+Telma+Ayastuy/data=!4m7!3m6!1s0x95bccb4e877d22cb:0xb509d738a198321!8m2!3d-34.5827524!4d-58.4118092!16s%2Fg%2F11tb0299_1!19sChIJyyJ9h07LvJURIYMZinOdUAs?authuser=0&hl=es-419&rclk=1","CTAK - Kinesiología | Lic. Telma Ayastuy","4.9","(13)","Kinesiólogo","·","·","French 3685 planta baja B","Cerrado","⋅ Abre a las 7:30 a.m.","011 15-5961-2074","https://instagram.com/ctakinesiologia","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Trato súper amable por parte de las kinesiologas.""","",""
"https://www.google.com/maps/place/Kinesiologo%2FOste%C3%B3pata+de+Atencion+Personalizada/data=!4m7!3m6!1s0x95bccb210dce2395:0x643bc136d53cca1f!8m2!3d-34.5783806!4d-58.4045887!16s%2Fg%2F11jbpyfkxt!19sChIJlSPODSHLvJURH8o81TbBO2Q?authuser=0&hl=es-419&rclk=1","Kinesiologo/Osteópata de Atencion Personalizada","4.8","(19)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 8 a.m.","San Martin de Tours 2916, Piedras 550 PB","011 3070-6107","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Atilio es un","kinesiólogo","y osteópata muy profesional y respetuoso."""
"https://www.google.com/maps/place/CENIT+Kinesiolog%C3%ADa+Pros+-+Seitz/data=!4m7!3m6!1s0x95bccb4c0a315923:0x872827a5dc6e1f77!8m2!3d-34.6234257!4d-58.447861!16s%2Fg%2F11g2xs0rv3!19sChIJI1kxCkzLvJURdx9u3KUnKIc?authuser=0&hl=es-419&rclk=1","CENIT Kinesiología Pros - Seitz","4.3","(36)","Kinesiólogo","·","·","Av. Rivadavia 5858 4a","Cerrado","⋅ Abre a las 8 a.m.","011 4431-7216","https://www.instagram.com/cenitkinesiologia/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Me atendieron tres kinesiólogas distintas y todas unas capas.""","",""
"https://www.google.com/maps/place/Global+Kinesio/data=!4m7!3m6!1s0x95bccac0a793bb19:0x4d77f9cbeef792bb!8m2!3d-34.598375!4d-58.386113!16s%2Fg%2F11b6_cb98y!19sChIJGbuTp8DKvJURu5L37sv5d00?authuser=0&hl=es-419&rclk=1","Global Kinesio","5.0","(77)","Centro de kinesiología","·","1345 Paraguay","Cerrado","⋅ Abre a las 8 a.m.","·","011 4081-7463","","","","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La kinesiologa Vilma es una genia!""","",""
"https://www.google.com/maps/place/OK+Osteopat%C3%ADa+%26+Kinesiolog%C3%ADa/data=!4m7!3m6!1s0x95bcb7abb56f5aab:0x1d2354663c93ed11!8m2!3d-34.5837124!4d-58.4666349!16s%2Fg%2F11pz38w3v2!19sChIJq1pvtau3vJUREe2TPGZUIx0?authuser=0&hl=es-419&rclk=1","OK Osteopatía & Kinesiología","5.0","(33)","Kinesiólogo","·","Guevara 1623","Cerrado","⋅ Abre a las 10 a.m.","·","011 6812-2196","http://www.kine.webpin.com/","","Indicaciones","","Sitio web","","","","","",""
"https://www.google.com/maps/place/Kinesiolog%C3%ADa+CEKIREN,+Lic.+Vilma+M.+Sixto/data=!4m7!3m6!1s0x95bcca8f885c38d9:0x6eb1bd1f4f39d443!8m2!3d-34.5952389!4d-58.4078814!16s%2Fg%2F11bbrl6p44!19sChIJ2ThciI_KvJURQ9Q5Tx-9sW4?authuser=0&hl=es-419&rclk=1","Kinesiología CEKIREN, Lic. Vilma M. Sixto","4.7","(12)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 8 a.m.","Laprida 1181","011 15-3610-9355","https://instagram.com/prokinetic.kinesiologia?utm_medium=copy_link","","Indicaciones","","Sitio web","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La kinesiologa Vilma es una genia!""","",""
"https://www.google.com/maps/place/FKT+KINESIOLOGIA+kINESIOLOGOS+REHABILITACION/data=!4m7!3m6!1s0x95bccbf73a89caf1:0xb62d24300e1e41e2!8m2!3d-34.6251572!4d-58.4364062!16s%2Fg%2F11h3l0pnwm!19sChIJ8cqJOvfLvJUR4kEeDjAkLbY?authuser=0&hl=es-419&rclk=1","FKT KINESIOLOGIA kINESIOLOGOS REHABILITACION","1.0","(1)","Kinesiólogo","·","·","Riglos 551","Abierto las 24 horas","","011 4922-6747","http://www.kine.webpin.com/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El","kinesiologo","lucas un genio me resolvió mi problema en el hombro!"""
"https://www.google.com/maps/place/PROKINETIC/data=!4m7!3m6!1s0x95bcc9459c729285:0x9a961c14562bcf2f!8m2!3d-34.6420227!4d-58.4987216!16s%2Fg%2F11fklky11w!19sChIJhZJynEXJvJURL88rVhQclpo?authuser=0&hl=es-419&rclk=1","PROKINETIC","4.8","(28)","Kinesiólogo","·","·","Av. Escalada 492","Cerrado","⋅ Abre a las 8 a.m.","011 5953-8395","","","","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente lugar para hacer","kinesiología","."""
"https://www.google.com/maps/place/Hol%C3%ADstika+%28Rehabilitaci%C3%B3n+Integral%29+-+Kinesiolog%C3%ADa/data=!4m7!3m6!1s0x95bccd00747a0c3f:0x446830b8738fa541!8m2!3d-34.695698!4d-58.4016347!16s%2Fg%2F11vyvp3nsw!19sChIJPwx6dADNvJURQaWPc7gwaEQ?authuser=0&hl=es-419&rclk=1","Holístika (Rehabilitación Integral) - Kinesiología","5.0","(62)","Kinesiólogo","·","·","Concejal H. Noya 1930","Cerrado","⋅ Abre a las 8 a.m.","7525-7297","","","","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El","kinesiologo","lucas un genio me resolvió mi problema en el hombro!"""
"https://www.google.com/maps/place/Ceprik+%7C+Centro+Privado+de+Kinesiologia+%2F+RPG/data=!4m7!3m6!1s0x95bcca94f32c131b:0x507965da766f28dc!8m2!3d-34.6003551!4d-58.3988483!16s%2Fg%2F11h54zfbb9!19sChIJGxMs85TKvJUR3ChvdtpleVA?authuser=0&hl=es-419&rclk=1","Ceprik | Centro Privado de Kinesiologia / RPG","4.7","(12)","Kinesiólogo","·","Pres. José Evaristo Uriburu 756","","","","011 4952-7724","http://instagram.com/kinesiologiacir","","Indicaciones","","Sitio web","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente centro de rehabilitación kinesiologica!""","",""
"https://www.google.com/maps/place/Kalem+Kinesiolog%C3%ADa/data=!4m7!3m6!1s0x95bccd194b02ee95:0x58f023f954022dec!8m2!3d-34.7071165!4d-58.3988656!16s%2Fg%2F11g68_qmhz!19sChIJle4CSxnNvJUR7C0CVPkj8Fg?authuser=0&hl=es-419&rclk=1","Kalem Kinesiología","4.9","(27)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 9 a.m.","20 de Septiembre 2982","011 6716-8626","http://www.kynex.com.ar/","","Indicaciones","","Sitio web","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente centro de kinesiologia!""","",""
"https://www.google.com/maps/place/CIR+CONSULTORIO+DE+KINESIOLOG%C3%8DA/data=!4m7!3m6!1s0x95bcc94f01bc01b1:0xe86e4009b98edf12!8m2!3d-34.6773376!4d-58.4777221!16s%2Fg%2F11bbrk6sgw!19sChIJsQG8AU_JvJUREt-OuQlAbug?authuser=0&hl=es-419&rclk=1","CIR CONSULTORIO DE KINESIOLOGÍA","4.6","(51)","Kinesiólogo","·","·","Somellera 5833","Cerrado","⋅ Abre a las 8 a.m.","011 4638-8296","","","","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Equipo de excelentes profesionales, muy buen trato y agradable lugar""","",""
"https://www.google.com/maps/place/PEAK+Rehab%26Performance+%7C+Kinesiolog%C3%ADa+y+Entrenamiento/data=!4m7!3m6!1s0x95bccb00327c3873:0xe2aff11e5801e702!8m2!3d-34.5944851!4d-58.4060787!16s%2Fg%2F11xgsmw53m!19sChIJczh8MgDLvJURAucBWB7xr-I?authuser=0&hl=es-419&rclk=1","PEAK Rehab&Performance | Kinesiología y Entrenamiento","5.0","(12)","Kinesiólogo","·","Dr. Tomás Manuel de Anchorena 1283 piso 8","Cerrado","⋅ Abre a las 8 a.m.","·","03472 52-4773","http://www.cikap.com.ar/","","Indicaciones","","Sitio web","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente profesional.""","",""
"https://www.google.com/maps/place/CENIT+Kinesiolog%C3%ADa+Pros+-+Seitz/data=!4m7!3m6!1s0x95bccb398ead35d5:0x4e213f0c0aa97789!8m2!3d-34.6276863!4d-58.4599114!16s%2Fg%2F11trml50qt!19sChIJ1TWtjjnLvJURiXepCgw_IU4?authuser=0&hl=es-419&rclk=1","CENIT Kinesiología Pros - Seitz","4.1","(27)","Kinesiólogo","·","·","Gavilán 15","Cerrado","⋅ Abre a las 8 a.m.","011 15-6451-1406","","","","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Super recomendable en caso de tener alguna lesión.""","",""
"https://www.google.com/maps/place/Licenciado+Kinesiologo+Osteopata+Iba%C3%B1ez+Ezequiel/data=!4m7!3m6!1s0x883fe8e491f7998d:0x104e604c74947e1!8m2!3d-34.6236451!4d-58.3742305!16s%2Fg%2F11pkbw8qpk!19sChIJjZn3keToP4gR4UdJxwTmBAE?authuser=0&hl=es-419&rclk=1","Licenciado Kinesiologo Osteopata Ibañez Ezequiel","4.9","(12)","Kinesiólogo","·","·","Perú 1319","Cerrado","⋅ Abre a las 2 p.m.","4362-0239","","","","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente el nivel de los","kinesiólogos","."""
"https://www.google.com/maps/place/Kineda+Kinesiolog%C3%ADa/data=!4m7!3m6!1s0x95bcc85bfd4ccfab:0xfcad4aced9bc6f8c!8m2!3d-34.6535644!4d-58.5252239!16s%2Fg%2F11f40yv5tb!19sChIJq89M_VvIvJURjG-82c5Krfw?authuser=0&hl=es-419&rclk=1","Kineda Kinesiología","4.5","(64)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 8:30 a.m.","José León Suárez 1336 planta baja","011 5606-0535","https://www.instagram.com/kine.carogala?igsh=eDU2enE5Z2NkZnB0&utm_source=qr","","Indicaciones","","Sitio web","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El trato de los profesionales es perfecto.""","",""
"https://www.google.com/maps/place/FISIOMOOV+%7C+Kinesiolog%C3%ADa+y+Entrenamiento./data=!4m7!3m6!1s0x95bcb5643dd6a883:0xd264649adf8af0c!8m2!3d-34.5821925!4d-58.4091553!16s%2Fg%2F11wq37zckw!19sChIJg6jWPWS1vJURDK_4rUlGJg0?authuser=0&hl=es-419&rclk=1","FISIOMOOV | Kinesiología y Entrenamiento.","5.0","(50)","Kinesiólogo","·","Paunero 2734 Piso 9 B","Cerrado","⋅ Abre a las 8 a.m.","·","011 4075-5613","http://www.kinesian.com.ar/","","Indicaciones","","Sitio web","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente lugar para entrenar en forma personalizada.""","",""
"https://www.google.com/maps/place/Kinesiolog%C3%ADa+Lic.+Carolina+Gala/data=!4m7!3m6!1s0x95bccbfbc8cd6825:0x77c9d254df787fb7!8m2!3d-34.6173781!4d-58.3944438!16s%2Fg%2F11x61f9_cc!19sChIJJWjNyPvLvJURt39431TSyXc?authuser=0&hl=es-419&rclk=1","Kinesiología Lic. Carolina Gala","5.0","(21)","Kinesiólogo","·","Sarandí 724","·","Cerrado","⋅ Abre a las 9 a.m.","011 15-2294-8241","","","","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente atención, una","kinesióloga","muy capacitada"""
"https://www.google.com/maps/place/Kinesiologo%2FOste%C3%B3pata+de+Atencion+Personalizada/data=!4m7!3m6!1s0x95bccb210dce2395:0x643bc136d53cca1f!8m2!3d-34.5783806!4d-58.4045887!16s%2Fg%2F11jbpyfkxt!19sChIJlSPODSHLvJURH8o81TbBO2Q?authuser=0&hl=es-419&rclk=1","Kinesiologo/Osteópata de Atencion Personalizada","4.8","(19)","Kinesiólogo","·","·","Cerrado","⋅ Abre a las 8 a.m.","San Martin de Tours 2916, Piedras 550 PB","011 3070-6107","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiVlISMmK-PAxUhWEgAHUn4L54YABABGgJjZQ&co=1&ase=2&gclid=Cj0KCQjw_L_FBhDmARIsAItqgt4ftf3NzMCWsTdZm_CdZnp8PiqrRTscyHBx2otxerGCCAzf9ESMAfIaAqqeEALw_wcB&ohost=www.google.com&cid=CAESuAHg9oJdzIjUjD-b8P9wfjkdlRNHaTANlCIfDK9PMG_a8MEsfmV3PrFsORZSLpV8fFg9DUbtrh0gwd0L3znc4AxKoZ6sUTQfWrxW_NkIb2iWstsz5gdgsbLiD_v7b2mFrr1fodVADL9j0z8GSDgJwub_E3VXG2sS12qTVdmp2xWMRnOXC7mjAdIh9zgYd9HOs0o3Mgjru8XieepOFf6fDU04-B-VxjqaSLJSZU9sB51MnF-Jees9YF3y&category=acrcp_v1_41&sig=AOD64_2aKtHhetZ0CRaed6mlM8jV7bdpKg&adurl&q&ctype=99&nis=6","","Indicaciones","","Sitio web","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Atilio es un","kinesiólogo","y osteópata muy profesional y respetuoso."""
